# cspbi3_320atom_train_like_00000 source=scripted_perturbation label=Ewald-QEq_teacher
320
  25.1600000000  0.0000000000  0.0000000000  0.0000000000  25.1600000000  0.0000000000  0.0000000000  0.0000000000  25.1600000000
I    9.4502605700   22.0168025500   12.5810289600  0.00000000  0.00000000  0.00000000  -0.6382634500
I    9.4018370000   18.9191172800   15.7181647200  0.00000000  0.00000000  0.00000000  -0.6401337800
I    6.2567681100   21.9918797000   15.6254973700  0.00000000  0.00000000  0.00000000  -0.6406839300
Cs   6.2488171400   18.7967431900   18.8025485400  0.00000000  0.00000000  0.00000000   0.7533927200
Pb   9.5431316900   22.0153570700   22.0229375700  0.00000000  0.00000000  0.00000000   1.1561844700
I    9.5093940100   21.9992522100   18.8512728000  0.00000000  0.00000000  0.00000000  -0.6396170900
I    9.4226772100   18.9013947600   21.9639340500  0.00000000  0.00000000  0.00000000  -0.6394906200
I    6.3652493500   22.0237892500   22.1102626500  0.00000000  0.00000000  0.00000000  -0.6376857000
Cs   12.6571535200   0.0493636400   25.0872356400  0.00000000  0.00000000  0.00000000   0.7553793500
Pb   15.7492726900   3.1330570000   3.1786211100  0.00000000  0.00000000  0.00000000   1.1563047100
I    15.7140902300   3.2210066100   0.0128913000  0.00000000  0.00000000  0.00000000  -0.6368284400
I    15.7697928100   25.1257327400   3.1580416300  0.00000000  0.00000000  0.00000000  -0.6358756600
I    12.5657631800   3.1562380000   3.1881305000  0.00000000  0.00000000  0.00000000  -0.6368116300
Cs   12.6343987400   0.0425096700   6.2687982600  0.00000000  0.00000000  0.00000000   0.7578806900
Pb   15.7460586400   3.0911519600   9.4366569900  0.00000000  0.00000000  0.00000000   1.1587585800
I    15.7302671800   3.0794061800   6.2744301000  0.00000000  0.00000000  0.00000000  -0.6372823500
I    15.6604749800   0.1139271100   9.4742463500  0.00000000  0.00000000  0.00000000  -0.6392701800
I    12.6097978500   3.2108833400   9.3678892600  0.00000000  0.00000000  0.00000000  -0.6362801000
Cs   12.6875212000   25.1588215500   12.5920055000  0.00000000  0.00000000  0.00000000   0.7548171600
Pb   15.7074235700   3.1357378000   15.6896921200  0.00000000  0.00000000  0.00000000   1.1551146700
I    15.7700432100   3.1993806900   12.6042804300  0.00000000  0.00000000  0.00000000  -0.6381058600
I    15.6930260900   25.0280783800   15.6595586300  0.00000000  0.00000000  0.00000000  -0.6379211600
I    12.5676522100   3.1811367000   15.7129983400  0.00000000  0.00000000  0.00000000  -0.6377733900
Cs   12.5984487400   25.1599918500   18.8960553300  0.00000000  0.00000000  0.00000000   0.7527335300
Pb   15.7161423600   3.0323533700   22.0411124200  0.00000000  0.00000000  0.00000000   1.1609730600
I    15.6869401900   3.2295840000   18.8791597100  0.00000000  0.00000000  0.00000000  -0.6356913100
I    15.7768519000   25.1388891600   21.9555308400  0.00000000  0.00000000  0.00000000  -0.6388812300
I    12.6593924300   3.1300087800   21.9799490200  0.00000000  0.00000000  0.00000000  -0.6380623200
Cs   12.6428300300   6.2982569200   0.1072913500  0.00000000  0.00000000  0.00000000   0.7587137500
Pb   15.7792947200   9.3578847500   3.1185301400  0.00000000  0.00000000  0.00000000   1.1549156400
I    15.7201499900   9.4913832600   0.0606955300  0.00000000  0.00000000  0.00000000  -0.6366490600
I    15.6671084100   6.2812865400   3.1366421000  0.00000000  0.00000000  0.00000000  -0.6388681800
I    12.5836604000   9.4675484800   3.1592463400  0.00000000  0.00000000  0.00000000  -0.6353243700
Cs   12.6343124900   6.3123582600   6.3432399000  0.00000000  0.00000000  0.00000000   0.7587479000
Pb   15.7008083500   9.3908395000   9.3481012700  0.00000000  0.00000000  0.00000000   1.1539421700
I    15.7450462600   9.3633749700   6.2919925700  0.00000000  0.00000000  0.00000000  -0.6394137400
I    15.7572822800   6.2861100500   9.4227292300  0.00000000  0.00000000  0.00000000  -0.6373693600
I    12.5864414700   9.3915725800   9.3928126600  0.00000000  0.00000000  0.00000000  -0.6364486200
Cs   12.6257989800   6.2753266300   12.5195981500  0.00000000  0.00000000  0.00000000   0.7571730400
Pb   15.6500784900   9.4682344500   15.6247738400  0.00000000  0.00000000  0.00000000   1.1579982200
I    15.6817769000   9.3884060200   12.5937326500  0.00000000  0.00000000  0.00000000  -0.6374640600
I    15.7041673200   6.3012270400   15.7048991100  0.00000000  0.00000000  0.00000000  -0.6356775800
I    12.5175718000   9.3933685400   15.7138424500  0.00000000  0.00000000  0.00000000  -0.6364118600
Cs   12.5643398100   6.2662443400   18.8486477900  0.00000000  0.00000000  0.00000000   0.7590709100
Pb   15.7367714900   9.4026396000   22.0032637500  0.00000000  0.00000000  0.00000000   1.1548659500
I    15.6648162900   9.4371774400   18.8353403000  0.00000000  0.00000000  0.00000000  -0.6363125600
I    15.6196287300   6.1794912500   22.1180547400  0.00000000  0.00000000  0.00000000  -0.6353160000
I    12.5890007700   9.4730102100   21.9854172800  0.00000000  0.00000000  0.00000000  -0.6362703100
Cs   12.5421236600   12.5711441600   25.1208798700  0.00000000  0.00000000  0.00000000   0.7583322900
Pb   15.7110310400   15.7465829800   3.1516209600  0.00000000  0.00000000  0.00000000   1.1590489600
I    15.7704564100   15.6974393200   0.1113008300  0.00000000  0.00000000  0.00000000  -0.6364734300
I    15.7501100900   12.6393331100   3.0331864000  0.00000000  0.00000000  0.00000000  -0.6349985700
I    12.5183757500   15.6982874000   3.1884097900  0.00000000  0.00000000  0.00000000  -0.6359437700
Cs   12.5443629100   12.6036938900   6.2448461700  0.00000000  0.00000000  0.00000000   0.7576604400
Pb   15.7177100700   15.7595499500   9.4217059800  0.00000000  0.00000000  0.00000000   1.1588213700
I    15.6575264800   15.7247763900   6.3017620100  0.00000000  0.00000000  0.00000000  -0.6384208200
I    15.7345000400   12.5872730200   9.4557867800  0.00000000  0.00000000  0.00000000  -0.6365673600
I    12.6069563600   15.7038235000   9.4931385600  0.00000000  0.00000000  0.00000000  -0.6386087600
